               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.026025,            0.031767,            0.008576,             0.99791,              0.9993,             0.99488,             0.91827,            0.021949,            0.030632,           0.0068009,           0.0041094,           0.0041094,           0.0041094
                 122,            0.026198,            0.032756,           0.0087267,              0.9978,             0.99947,             0.99489,              0.9187,              0.0219,            0.030621,           0.0068007,           0.0040424,           0.0040424,           0.0040424
                 123,            0.025823,            0.031544,           0.0085589,             0.99787,             0.99946,              0.9949,             0.91862,            0.021917,            0.030635,           0.0067799,           0.0039757,           0.0039757,           0.0039757
                 124,             0.02602,            0.031243,           0.0086487,             0.99811,             0.99929,             0.99489,             0.91854,            0.021943,            0.030709,           0.0067835,           0.0039094,           0.0039094,           0.0039094
                 125,            0.025865,             0.03188,           0.0085536,             0.99775,             0.99947,             0.99491,             0.92024,            0.021874,            0.030603,           0.0067742,           0.0038434,           0.0038434,           0.0038434
                 126,            0.025799,            0.032097,           0.0084901,             0.99792,             0.99947,             0.99487,             0.91883,            0.021869,            0.030527,           0.0067859,           0.0037779,           0.0037779,           0.0037779
                 127,            0.025761,            0.030839,           0.0085341,             0.99808,             0.99947,             0.99491,             0.91918,            0.021916,            0.030768,           0.0067724,           0.0037128,           0.0037128,           0.0037128
                 128,              0.0257,            0.032152,           0.0085422,             0.99812,              0.9993,              0.9949,             0.91997,             0.02185,            0.030522,           0.0067751,           0.0036482,           0.0036482,           0.0036482
                 129,            0.025552,            0.031238,           0.0084948,             0.99786,             0.99947,             0.99491,             0.91916,            0.021829,            0.030479,           0.0067665,            0.003584,            0.003584,            0.003584
                 130,            0.025699,            0.031474,           0.0085027,             0.99807,              0.9993,             0.99492,             0.91927,             0.02186,             0.03059,           0.0067706,           0.0035203,           0.0035203,           0.0035203
                 131,            0.025514,            0.030632,           0.0084993,             0.99798,             0.99947,             0.99491,             0.91884,            0.021839,            0.030472,           0.0067564,            0.003457,            0.003457,            0.003457
                 132,            0.025613,            0.031362,           0.0085498,              0.9978,             0.99947,             0.99491,             0.91984,            0.021831,            0.030523,           0.0067593,           0.0033943,           0.0033943,           0.0033943
                 133,            0.025627,            0.031538,           0.0085088,             0.99784,             0.99947,             0.99494,             0.92178,            0.021778,            0.030305,           0.0067506,           0.0033321,           0.0033321,           0.0033321
