               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,            0.026735,            0.034266,           0.0085079,             0.99861,             0.99954,             0.99495,             0.90867,            0.022592,            0.031605,           0.0068542,           0.0052174,           0.0052174,           0.0052174
                 106,            0.026422,            0.033535,           0.0084257,             0.99863,             0.99954,             0.99495,             0.90997,            0.022273,            0.031208,           0.0068479,           0.0051469,           0.0051469,           0.0051469
                 107,            0.026319,            0.032781,            0.008512,             0.99865,             0.99954,             0.99495,             0.90991,            0.022366,            0.031359,           0.0068399,           0.0050765,           0.0050765,           0.0050765
                 108,            0.026076,            0.032265,           0.0083318,             0.99862,             0.99954,             0.99496,             0.91045,            0.022253,             0.03136,           0.0068588,           0.0050062,           0.0050062,           0.0050062
                 109,            0.025892,            0.032371,           0.0084134,              0.9986,             0.99954,             0.99497,             0.91121,            0.022299,            0.031315,           0.0068187,            0.004936,            0.004936,            0.004936
                 110,            0.026299,            0.033501,           0.0083669,              0.9986,             0.99954,             0.99497,             0.90817,            0.022464,            0.031528,           0.0068074,           0.0048659,           0.0048659,           0.0048659
                 111,            0.026301,            0.033375,           0.0083622,             0.99856,             0.99954,             0.99497,             0.91193,            0.022295,            0.031289,           0.0068424,            0.004796,            0.004796,            0.004796
                 112,            0.025789,            0.033319,           0.0081805,             0.99859,             0.99954,             0.99496,             0.91097,            0.022291,            0.031476,           0.0068072,           0.0047263,           0.0047263,           0.0047263
                 113,            0.026504,            0.033415,           0.0084014,             0.99859,             0.99954,             0.99496,             0.91278,            0.022334,            0.031735,           0.0068367,           0.0046568,           0.0046568,           0.0046568
                 114,            0.025738,            0.033399,           0.0082948,             0.99861,             0.99954,             0.99497,             0.91163,            0.022254,            0.031277,           0.0068199,           0.0045875,           0.0045875,           0.0045875
                 115,            0.026351,            0.033604,           0.0085034,             0.99862,             0.99954,             0.99497,             0.91143,            0.022321,            0.031511,           0.0068221,           0.0045184,           0.0045184,           0.0045184
                 116,            0.026137,            0.032404,           0.0084796,             0.99863,             0.99954,             0.99496,               0.911,            0.022265,            0.031292,           0.0068009,           0.0044495,           0.0044495,           0.0044495
                 117,             0.02552,            0.032608,           0.0082021,              0.9986,             0.99954,             0.99496,             0.91336,            0.022204,             0.03099,           0.0067934,           0.0043809,           0.0043809,           0.0043809
                 118,            0.025486,             0.03177,           0.0083243,              0.9986,             0.99954,             0.99494,             0.91275,            0.022162,             0.03101,           0.0067733,           0.0043126,           0.0043126,           0.0043126
                 119,            0.025808,            0.032123,            0.008284,             0.99862,             0.99954,             0.99495,              0.9141,            0.022182,             0.03111,           0.0067873,           0.0042445,           0.0042445,           0.0042445
                 120,            0.026243,            0.032871,           0.0084774,             0.99855,             0.99954,             0.99497,             0.91295,            0.022136,            0.031035,           0.0067826,           0.0041768,           0.0041768,           0.0041768
                 121,            0.025644,            0.032122,            0.008287,             0.99861,             0.99954,             0.99495,             0.91337,            0.022092,            0.031038,           0.0067812,           0.0041094,           0.0041094,           0.0041094
                 122,            0.025777,            0.032564,           0.0083158,             0.99861,             0.99954,             0.99495,             0.91315,            0.022155,            0.031164,           0.0067754,           0.0040424,           0.0040424,           0.0040424
                 123,            0.025545,             0.03239,           0.0084092,             0.99849,             0.99954,             0.99497,             0.91381,            0.022108,            0.030967,           0.0067649,           0.0039757,           0.0039757,           0.0039757
                 124,            0.025341,            0.031703,            0.008281,             0.99857,             0.99954,             0.99496,             0.91452,            0.022121,            0.031319,           0.0068019,           0.0039094,           0.0039094,           0.0039094
                 125,            0.025483,            0.032109,           0.0083172,              0.9986,             0.99954,             0.99496,             0.91253,            0.022117,            0.031152,           0.0067771,           0.0038434,           0.0038434,           0.0038434
                 126,            0.025431,            0.032336,           0.0081958,             0.99858,             0.99954,             0.99496,             0.91416,            0.022089,            0.030976,           0.0067611,           0.0037779,           0.0037779,           0.0037779
                 127,            0.025572,            0.032623,           0.0084199,              0.9986,             0.99954,             0.99497,             0.91358,            0.022091,            0.031076,           0.0067467,           0.0037128,           0.0037128,           0.0037128
                 128,             0.02576,            0.032071,            0.008459,             0.99858,             0.99954,             0.99496,             0.91157,            0.022086,            0.030994,           0.0067501,           0.0036482,           0.0036482,           0.0036482
                 129,            0.025386,            0.031665,            0.008291,             0.99856,             0.99954,             0.99497,             0.91313,            0.022058,            0.030965,           0.0067449,            0.003584,            0.003584,            0.003584
                 130,            0.025503,            0.032721,           0.0083301,             0.99865,             0.99954,             0.99496,              0.9142,            0.022051,            0.031134,           0.0067371,           0.0035203,           0.0035203,           0.0035203
                 131,            0.025521,            0.031886,           0.0083281,             0.99854,             0.99954,             0.99497,             0.91523,            0.022082,             0.03106,           0.0067415,            0.003457,            0.003457,            0.003457
                 132,            0.024859,             0.03134,           0.0080323,             0.99855,             0.99954,             0.99496,             0.91499,            0.022026,            0.030965,           0.0067347,           0.0033943,           0.0033943,           0.0033943
                 133,            0.025383,            0.032854,           0.0083127,             0.99855,             0.99954,             0.99498,             0.91462,            0.022002,            0.030896,           0.0067241,           0.0033321,           0.0033321,           0.0033321
                 134,            0.025536,            0.031982,           0.0084847,             0.99858,             0.99954,             0.99497,             0.91502,            0.022009,            0.030902,           0.0067284,           0.0032704,           0.0032704,           0.0032704
                 135,            0.025261,            0.031474,           0.0082533,             0.99855,             0.99954,             0.99498,             0.91507,            0.022008,            0.030893,           0.0067084,           0.0032093,           0.0032093,           0.0032093
                 136,            0.025031,            0.031419,            0.008224,             0.99853,             0.99954,             0.99498,             0.91572,            0.022011,            0.030777,           0.0067234,           0.0031488,           0.0031488,           0.0031488
                 137,            0.025113,            0.031566,           0.0081776,             0.99855,             0.99954,             0.99498,             0.91447,            0.022017,             0.03084,           0.0067255,           0.0030888,           0.0030888,           0.0030888
                 138,            0.025354,            0.031929,           0.0082849,             0.99853,             0.99954,             0.99498,             0.91509,            0.022014,            0.030874,           0.0067164,           0.0030294,           0.0030294,           0.0030294
                 139,            0.025293,            0.032336,           0.0083344,             0.99848,             0.99954,             0.99499,             0.91597,            0.021978,            0.030817,           0.0067129,           0.0029706,           0.0029706,           0.0029706
                 140,            0.025154,            0.031472,           0.0082469,             0.99848,             0.99954,             0.99498,             0.91571,            0.022015,            0.030927,           0.0067068,           0.0029125,           0.0029125,           0.0029125
                 141,            0.025469,            0.032146,            0.008306,             0.99854,             0.99954,             0.99498,             0.91539,            0.021963,            0.030647,           0.0067144,            0.002855,            0.002855,            0.002855
                 142,            0.024961,            0.031186,           0.0081498,             0.99858,             0.99954,             0.99496,             0.91465,             0.02199,            0.030916,           0.0067245,           0.0027981,           0.0027981,           0.0027981
                 143,             0.02494,            0.031785,           0.0081933,             0.99854,             0.99954,             0.99496,             0.91414,            0.021981,            0.030759,           0.0067039,           0.0027419,           0.0027419,           0.0027419
                 144,            0.025074,            0.031403,           0.0082886,             0.99852,             0.99954,             0.99497,             0.91593,            0.021968,            0.030799,           0.0067108,           0.0026864,           0.0026864,           0.0026864
                 145,            0.024915,            0.030835,           0.0081791,             0.99848,             0.99954,             0.99497,              0.9153,            0.021974,            0.030786,           0.0066984,           0.0026316,           0.0026316,           0.0026316
