               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.028928,            0.035663,           0.0087983,             0.99845,             0.99941,             0.99496,             0.90808,             0.02309,             0.03237,           0.0072002,           0.0077296,           0.0077296,           0.0077296
                  69,            0.028238,            0.034818,           0.0087511,             0.99828,             0.99941,             0.99491,             0.90779,            0.023073,            0.032337,           0.0071706,           0.0076679,           0.0076679,           0.0076679
                  70,            0.028315,             0.03529,           0.0086248,             0.99836,             0.99934,             0.99494,             0.90501,             0.02318,             0.03254,           0.0071661,           0.0076057,           0.0076057,           0.0076057
                  71,            0.028504,            0.035051,           0.0086495,             0.99853,              0.9994,             0.99492,             0.90584,            0.023115,            0.032292,           0.0071304,            0.007543,            0.007543,            0.007543
                  72,            0.028461,            0.035558,           0.0087645,             0.99851,              0.9994,             0.99497,             0.90566,             0.02318,            0.032408,           0.0071433,           0.0074797,           0.0074797,           0.0074797
                  73,            0.028373,            0.035295,           0.0087005,             0.99849,             0.99932,             0.99495,             0.90541,            0.023284,            0.032353,            0.007113,            0.007416,            0.007416,            0.007416
                  74,            0.028236,              0.0348,            0.008649,             0.99826,             0.99941,             0.99492,             0.90465,            0.023373,            0.032518,            0.007111,           0.0073518,           0.0073518,           0.0073518
                  75,            0.027966,            0.034891,           0.0088252,             0.99846,             0.99941,             0.99492,             0.90943,            0.022853,            0.031871,           0.0071056,           0.0072872,           0.0072872,           0.0072872
                  76,            0.028024,            0.034653,           0.0086934,             0.99853,             0.99941,             0.99493,             0.90489,            0.022987,            0.032286,           0.0071305,           0.0072221,           0.0072221,           0.0072221
                  77,            0.027645,            0.035271,           0.0087557,             0.99834,              0.9994,             0.99492,             0.90891,            0.022923,            0.031886,           0.0070891,           0.0071566,           0.0071566,           0.0071566
                  78,            0.027622,            0.034169,           0.0087009,             0.99848,             0.99941,             0.99495,             0.91075,            0.022803,            0.031776,           0.0071117,           0.0070906,           0.0070906,           0.0070906
                  79,            0.028463,            0.035267,           0.0088006,             0.99833,             0.99941,             0.99494,             0.91162,            0.022702,            0.031699,           0.0071146,           0.0070243,           0.0070243,           0.0070243
                  80,            0.027978,            0.035021,           0.0086849,             0.99852,             0.99922,             0.99494,             0.90994,              0.0227,            0.031772,           0.0071039,           0.0069576,           0.0069576,           0.0069576
                  81,            0.027571,            0.034387,           0.0086474,             0.99852,             0.99941,             0.99492,             0.90991,            0.022807,            0.031576,           0.0070621,           0.0068906,           0.0068906,           0.0068906
                  82,            0.028023,            0.034602,           0.0086854,             0.99836,             0.99941,             0.99494,             0.91006,            0.022634,            0.031551,           0.0070666,           0.0068232,           0.0068232,           0.0068232
                  83,            0.027659,            0.034223,            0.008565,              0.9983,             0.99941,              0.9949,             0.90976,            0.022811,            0.031667,           0.0070589,           0.0067555,           0.0067555,           0.0067555
                  84,            0.027776,            0.034429,           0.0086226,             0.99835,             0.99941,             0.99492,             0.90997,            0.022674,            0.031615,           0.0070984,           0.0066874,           0.0066874,           0.0066874
                  85,            0.027184,            0.034077,           0.0086108,             0.99847,             0.99941,              0.9949,             0.91213,            0.022572,            0.031531,           0.0070898,           0.0066191,           0.0066191,           0.0066191
                  86,             0.02701,            0.033903,            0.008629,             0.99835,             0.99926,             0.99489,             0.91266,            0.022571,            0.031523,           0.0070769,           0.0065505,           0.0065505,           0.0065505
                  87,            0.026901,            0.032545,           0.0086345,             0.99835,             0.99944,              0.9949,             0.91281,            0.022583,            0.031315,           0.0070302,           0.0064816,           0.0064816,           0.0064816
                  88,            0.027047,             0.03267,           0.0086021,             0.99855,             0.99934,             0.99491,             0.91174,            0.022596,            0.031163,           0.0070489,           0.0064125,           0.0064125,           0.0064125
                  89,            0.026895,            0.033482,           0.0086283,             0.99833,             0.99929,             0.99492,             0.91165,            0.022617,            0.031217,           0.0070031,           0.0063432,           0.0063432,           0.0063432
                  90,            0.027174,            0.034361,           0.0086108,             0.99827,              0.9994,             0.99494,             0.91254,            0.022561,            0.031157,           0.0070223,           0.0062737,           0.0062737,           0.0062737
                  91,            0.027541,            0.033845,           0.0085928,             0.99836,             0.99932,             0.99492,             0.91193,            0.022522,            0.031332,           0.0070268,            0.006204,            0.006204,            0.006204
                  92,            0.027504,            0.034118,           0.0086675,             0.99835,             0.99941,              0.9949,             0.91298,            0.022501,            0.031432,           0.0070025,           0.0061341,           0.0061341,           0.0061341
                  93,            0.026825,            0.033799,           0.0086521,             0.99831,             0.99941,             0.99494,             0.91237,            0.022489,            0.031421,           0.0070173,            0.006064,            0.006064,            0.006064
                  94,            0.026979,            0.033305,           0.0086675,             0.99855,             0.99919,             0.99493,             0.91124,            0.022561,             0.03144,           0.0070474,           0.0059938,           0.0059938,           0.0059938
                  95,            0.026725,            0.032771,           0.0083885,             0.99832,              0.9994,             0.99493,             0.91225,             0.02261,            0.031387,           0.0070085,           0.0059235,           0.0059235,           0.0059235
                  96,             0.02694,            0.032708,           0.0086122,             0.99832,             0.99941,             0.99485,             0.91177,            0.022503,            0.031316,           0.0070064,           0.0058531,           0.0058531,           0.0058531
                  97,            0.026611,            0.033392,           0.0085356,             0.99837,             0.99947,              0.9949,             0.91391,            0.022509,            0.031337,           0.0070023,           0.0057826,           0.0057826,           0.0057826
                  98,            0.026664,            0.033045,           0.0084148,             0.99852,              0.9994,             0.99491,             0.91369,            0.022345,            0.030977,           0.0069705,            0.005712,            0.005712,            0.005712
                  99,             0.02673,            0.033442,           0.0085491,             0.99852,              0.9994,             0.99491,             0.91264,            0.022369,            0.030946,           0.0069781,           0.0056413,           0.0056413,           0.0056413
                 100,             0.02674,            0.032872,           0.0085274,             0.99825,             0.99941,              0.9949,             0.91655,            0.022323,            0.031081,           0.0070269,           0.0055707,           0.0055707,           0.0055707
