               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.025802,            0.031064,           0.0086687,             0.99782,             0.99947,              0.9949,             0.91624,             0.02205,             0.03091,           0.0068198,           0.0016267,           0.0016267,           0.0016267
                  85,            0.025857,            0.032107,           0.0086211,             0.99783,             0.99947,             0.99489,             0.91695,            0.022052,            0.030997,           0.0068175,           0.0015566,           0.0015566,           0.0015566
                  86,            0.025996,            0.032119,           0.0087294,              0.9978,             0.99947,             0.99489,             0.91716,            0.022016,            0.030807,           0.0068156,           0.0014905,           0.0014905,           0.0014905
                  87,            0.025785,            0.031806,           0.0086658,             0.99785,             0.99947,              0.9949,             0.91728,            0.022024,            0.030832,           0.0068213,           0.0014283,           0.0014283,           0.0014283
                  88,            0.025945,            0.031788,           0.0086476,              0.9978,             0.99947,              0.9949,              0.9175,            0.022009,            0.030762,           0.0068041,           0.0013701,           0.0013701,           0.0013701
                  89,            0.025894,            0.031523,           0.0086324,             0.99783,             0.99947,             0.99489,             0.91721,            0.022012,            0.030824,           0.0068012,            0.001316,            0.001316,            0.001316
                  90,            0.025989,            0.032127,           0.0087121,             0.99782,             0.99947,              0.9949,             0.91703,            0.022003,            0.030735,           0.0067932,            0.001266,            0.001266,            0.001266
                  91,            0.025832,            0.031246,           0.0086955,             0.99774,             0.99947,             0.99489,             0.91704,            0.021999,             0.03072,           0.0068109,           0.0012202,           0.0012202,           0.0012202
                  92,             0.02583,            0.032029,           0.0086656,             0.99771,             0.99947,             0.99489,             0.91771,            0.022004,            0.030752,           0.0067906,           0.0011787,           0.0011787,           0.0011787
                  93,            0.025791,            0.031368,           0.0086137,             0.99776,             0.99947,              0.9949,             0.91645,            0.022017,            0.030729,           0.0067912,           0.0011414,           0.0011414,           0.0011414
                  94,            0.025618,            0.030928,           0.0085888,             0.99785,             0.99947,              0.9949,             0.91746,            0.021972,            0.030696,           0.0067842,           0.0011084,           0.0011084,           0.0011084
                  95,             0.02582,            0.032003,           0.0086259,             0.99779,             0.99947,             0.99489,             0.91717,            0.021975,            0.030716,           0.0067896,           0.0010797,           0.0010797,           0.0010797
                  96,            0.025666,            0.031497,           0.0086035,             0.99777,             0.99947,              0.9949,             0.91701,            0.021982,             0.03064,           0.0067891,           0.0010554,           0.0010554,           0.0010554
                  97,            0.025602,            0.031248,           0.0086321,             0.99779,             0.99947,             0.99489,             0.91809,            0.021963,            0.030544,           0.0067834,           0.0010355,           0.0010355,           0.0010355
                  98,            0.025748,            0.031863,           0.0086159,             0.99778,             0.99947,              0.9949,             0.91768,            0.021929,            0.030501,           0.0067714,             0.00102,             0.00102,             0.00102
                  99,            0.025597,            0.031957,           0.0085723,             0.99779,             0.99947,              0.9949,             0.91822,             0.02194,            0.030557,           0.0067684,           0.0010089,           0.0010089,           0.0010089
